Frainyer Chavez, 3103548, None, H, SS|U
Abner Uribe, 26912489, None, H, P
Max Muncy, 26719666, None, H, SS|U
Joey Harris, 2921530, None, H, C|U
Garrett Hiott, 28840772, None, H, OF|U
Chris O'Brien, 2044667, None, H, C|U
Fernando Cruz, 2171169, None, H, P
Vince Vannelle, 29086144, None, H, P
Kyle Hansen, 2121517, None, H, P
Raynel Delgado, 2932695, None, H, 2B|U
Charles Nading, 2804686, None, H, P
Yonathan Perlaza, 2825067, None, H, 2B|U
Kieran Lovegrove, 2044494, None, H, P
Maximo Acosta, 3159165, None, H, SS|U
Gabriel Garcia, 2506929, None, H, 3B|U
Yamal Encarnacion, 29087621, None, H, 2B|U
Trevor Hauver, 2836971, None, H, OF|U
Trei Cruz, 2836769, None, H, OF|U
Vito Friscia, 28840627, None, H, C|U
Jorge Guzman, 2910626, None, H, P
C.J. Stubbs, 26911661, None, H, C|U
Trevor Megill, 2919567, None, H, P
Randy Labaut, 28838302, None, H, P
Max Herrmann, 2869878, None, H, P
Osmy Gregorio, 2823110, None, H, 2B|U
Alex De Goti, 2791370, None, H, 2B|U
Spencer Griffin, 2836941, None, H, OF|U
Hunter Hollan, 29295969, None, H, P
Ryan Conroy, 2932650, None, H, P
JoJo Blackmon, 28843204, None, H, OF|U
Juan De La Cruz, 29321914, None, H, P
Moises Lugo, 2830240, None, H, P
Julio Pinto, 3158468, None, H, P
Miguel Palma, 28837565, None, H, C|U
Jake Latz, 2837111, None, H, P
Zach Haake, 2932791, None, H, P
Justin Courtney, 29084141, None, H, P
Brandon Valenzuela, 2931064, None, H, C|U
Miguelangel Sierra, 2507360, None, H, SS|U
Brandon Winokur, 29322049, None, H, SS|U
Jose Montilla, 2829920, None, H, P
Cole Brannen, 3094393, None, H, OF|U
Colby Suggs, 2066838, None, H, P
DJ Gladney, 26615337, None, H, 1B|U
Rudy Flores, 2118828, None, H, 1B|U
Druw Jones, 28920006, None, H, OF|U
Marcos Castanon, 29075733, None, H, 3B|U
Joe Whitman, 29295988, None, H, P
Danny Dopico, 3107128, None, H, P
Jack Conley, 29082622, None, H, C|U
Nick Franklin, 1740931, None, H, 2B|U
Casey Cobb, 29086116, None, H, P
Nathan Bannister, 2821409, None, H, P
Jameson Fisher, 2507364, None, H, OF|U
Trevor Martin, 29075778, None, H, P
Danny Duffy, 1708185, None, H, P
Brett Hanewich, 2836959, None, H, P
Alonzo Tredwell, 29295965, None, H, P
Collin Theroux, 2804025, None, H, C|U
Justin Maffei, 2171693, None, H, OF|U
Alsander Womack, 29090733, None, H, 2B|U
Carlos Rivero, 3107590, None, H, 2B|U
Anthony Seigler, 2942983, None, H, C|U
Mike Rothenberg, 29088493, None, H, C|U
Carlos Vargas, 2910616, None, H, 3B|U
Matt Cooper, 2798058, None, H, P
Tristan Gray, 2836936, None, H, 1B|U
Mott Hyde, 2170022, None, H, SS|U
Junior Arias, 1804114, None, H, SS|U
Nate Fisher, 28936360, None, H, P
David Gerber, 2836910, None, H, P
Sebastian Almonte, 28842464, None, H, 2B|U
Dexture McCall, 2804516, None, H, 1B|U
Isael Soto, 2167476, None, H, OF|U
Cory Taylor, 2453414, None, H, P
Pablo Abreu, 2828950, None, H, OF|U
Timothy Naughton, 2837282, None, H, P
Austin Gauthier, 29090130, None, H, OF|U
Jesus Lopez, 29321977, None, H, C|U
Jhonny Pereda, 2825002, None, H, C|U
David Martinez, 2049985, None, H, P
Eugene Helder, 2921095, None, H, SS|U
Jordan Paroubeck, 2066834, None, H, OF|U
Christopher Gau, 2932759, None, H, P
Corey Littrell, 2216699, None, H, P
Rafael De Paula, 2053473, None, H, P
Dilson Herrera, 2118134, None, H, 2B|U
Derrick Chung, 2118562, None, H, C|U
Jose Alexander Martinez, 3107294, None, H, SS|U
Garrett Acton, 29084569, None, H, P
Christian Williams, 2804220, None, H, 1B|U
Franklin Labour, 2823751, None, H, OF|U
Sandy Gaston, 26912469, None, H, P
Jason Jester, 2227172, None, H, P
Anthony Garcia, 3090755, None, H, OF|U
Matt Smoral, 2044519, None, H, P
Gilbert Lara, 2167500, None, H, SS|U
Johnny Monell, 1733550, None, H, C|U
Jack Anderson, 2804687, None, H, P
George Feliz, 26913039, None, H, OF|U
Richard Fitts, 29075756, None, H, P
Karl Kauffmann, 3152117, None, H, P
Alex Pham, 29295939, None, H, P
Kelvin Melean, 2824345, None, H, SS|U
Maxx Tissenbaum, 2047808, None, H, 2B|U
Jorge Marban, 2224835, None, H, P
Logan Sawyer, 29085046, None, H, P
Ryan Verdugo, 1794788, None, H, P
Danny Diaz, 3077707, None, H, 3B|U
Dominic Fletcher, 3152113, None, H, OF|U
George Soriano, 2826020, None, H, P
Frandy Torres, 2826283, None, H, P
Will Ethridge, 26615419, None, H, P
Tyler Ramirez, 2803486, None, H, OF|U
Carlos Sanchez, 29322017, None, H, SS|U
Johan Yan, 1960794, None, H, P
Colton Turner, 2803770, None, H, P
Mike Augliera, 2226037, None, H, P
Justin Hagenman, 28838087, None, H, P
Nathan Bates, 2918677, None, H, P
Chase Calabuig, 3157938, None, H, OF|U
Carlos Guzman, 2823182, None, H, P
Joe Ross, 1894640, None, H, P
Connor Lunn, 29084370, None, H, P
Shairon Martis, 1638994, None, H, P
Emerson Landoni, 2121297, None, H, 2B|U
Ryan Merritt, 2159729, None, H, P
Gil Luna, 28837128, None, H, P
Ryan Nutof, 2837303, None, H, P
Yovanny Cruz, 2828998, None, H, P
Jacob Hannemann, 2121098, None, H, OF|U
Jacob Zibin, 29075707, None, H, P
Raynel Espinal, 2822577, None, H, P
Todd Van Steensel, 2826409, None, H, P
Davis Daniel, 2932675, None, H, P
Jeison Guzman, 3151010, None, H, SS|U
Cole Peterson, 2837344, None, H, SS|U
Jose Mujica, 28842607, None, H, C|U
Nolan Kingham, 2932852, None, H, P
Nick Lovullo, 2823962, None, H, 2B|U
Zach Remillard, 2921301, None, H, 2B|U
Daniel Paolini, 2120049, None, H, 2B|U
Joey Marciano, 28841191, None, H, P
Travis Banwart, 1813270, None, H, P
Carson Rucker, 29322015, None, H, SS|U
Ben Revere, 1630089, None, H, OF|U
Freicer Perez, 2825029, None, H, P
Steve Berman, 3158103, None, H, C|U
Yordys Valdes, 3152108, None, H, SS|U
Mark Sappington, 2044117, None, H, P
Andre Lipcius, 3157915, None, H, 3B|U
Zach Thornton, 1958113, None, H, P
Yeuni Munoz, 29091328, None, H, OF|U
Levi Jordan, 3101497, None, H, SS|U
Eric Pardinho, 3077728, None, H, P
Jonathan Reynoso, 2044490, None, H, OF|U
Braxton Martinez, 28837790, None, H, 3B|U
Adam Hofacket, 2739963, None, H, P
Jacob Scavuzzo, 2114644, None, H, OF|U
Carlos Colmenarez, 26643914, None, H, SS|U
Jose Pastrano, 28842470, None, H, SS|U
Ryan Burr, 2921618, None, H, P
Ariel Jurado, 2211787, None, H, P
Brian Loconsole, 2171120, None, H, P
Zach Davis, 3158171, None, H, OF|U
Tsung-Che Cheng, 28842581, None, H, SS|U
Brenner Cox, 29075484, None, H, OF|U
Steven Cruz, 2845455, None, H, P
John Russell, 2837444, None, H, P
Kenny Hernandez, 2823339, None, H, P
Adam Weisenburger, 2034700, None, H, C|U
Matt Krook, 2453412, None, H, P
Carl Chester, 2836716, None, H, OF|U
Andrew Aplin, 2120618, None, H, OF|U
Jose Nin, 3108246, None, H, P
Mario Sanchez, 2825737, None, H, P
Zach Shank, 2227208, None, H, 3B|U
Chris Muller, 2837270, None, H, P
Alex Murphy, 2447469, None, H, C|U
Ben Brecht, 3152062, None, H, P
Juan Corniel, 28842637, None, H, SS|U
Rubendy Jaquez, 2823535, None, H, 2B|U
Roniel Raudes, 2507508, None, H, P
Robert Benincasa, 2120238, None, H, P
Nick Morreale, 28840968, None, H, P
Humberto Mejia, 2824334, None, H, P
Alex Binelas, 26911679, None, H, 1B|U
Kevin Vicuna, 2746508, None, H, SS|U
Fredy Michel, 26646088, None, H, SS|U
Julian Aguiar, 29295931, None, H, P
Boomer White, 2804936, None, H, 2B|U
J.B. Olson, 28842608, None, H, P
Jhon Romero, 2825595, None, H, P
Chris Kohler, 2118136, None, H, P
Angel Ortega, 2044119, None, H, SS|U
Zach Cole, 29096117, None, H, OF|U
Axel Sanchez, 28843224, None, H, SS|U
Henry Henry, 2823289, None, H, P
Jose Vinicio, 2228471, None, H, SS|U
Jonathon Crawford, 2066304, None, H, P
Samuel Miranda, 2824453, None, H, C|U
Milkar Perez, 26912514, None, H, 3B|U
Trevor Clifton, 2453260, None, H, P
JR Ritchie, 29075718, None, H, P
Yoelvin Silven, 26912487, None, H, P
Eduardo Torrealba, 2826267, None, H, SS|U
Carter Aldrete, 28839877, None, H, 2B|U
Austin Wilson, 2066815, None, H, OF|U
Cliff Pennington, 583198, None, H, SS|U
Terry Doyle, 1918578, None, H, P
Yoshinobu Yamamoto, 29313209, None, H, P
Javier Betancourt, 2121065, None, H, SS|U
Heston Kjerstad, 2837085, None, H, U
Cole Billingsley, 3107625, None, H, OF|U
Phoenix Sanders, 2837460, None, H, P
Justin Garza, 26686322, None, H, P
Sean Mullen, 28838571, None, H, P
Aldrich De Jongh, 2932683, None, H, OF|U
Grayson Hitt, 29321949, None, H, P
Victor Ngoepe, 2824660, None, H, SS|U
David Harris, 2171865, None, H, OF|U
Blake Workman, 28838308, None, H, P
Andrew Sopko, 2826017, None, H, P
Fred Schlichtholz, 2837478, None, H, P
Hamlet Marte, 2218073, None, H, C|U
Brett Langhorne, 2932866, None, H, 3B|U
Brandon Gold, 28837126, None, H, P
Jonathan Diaz, 1603345, None, H, SS|U
Juan Mejia, 2835921, None, H, P
David Thompson, 2766204, None, H, 3B|U
Cody Laweryson, 28842391, None, H, P
Ruben Cardenas, 2932628, None, H, OF|U
Johan Cruz, 2211753, None, H, SS|U
Dominic Ficociello, 2118873, None, H, 3B|U
Alejandro Mateo, 29089078, None, H, P
Isiah Gilliam, 3094416, None, H, OF|U
Peyton Battenfield, 26911728, None, H, P
Tyler Higgins, 2223332, None, H, P
Jacob Wallace, 26615455, None, H, P
Cade Bunnell, 28839450, None, H, 2B|U
Blair Henley, 26615458, None, H, P
Adam Moore, 1225742, None, H, C|U
Connor Panas, 2919706, None, H, 3B|U
Jeremy Fitzgerald, 3103650, None, H, P
Luis Mendez, 2171293, None, H, 3B|U
Max Anderson, 29295894, None, H, 2B|U
Wyatt Short, 3094414, None, H, P
Luis Caballero, 2171882, None, H, 3B|U
Grant Anderson, 28838064, None, H, P
Austin Athmann, 2915685, None, H, C|U
Wyatt Mills, 2837239, None, H, P
Danny Young, 3157973, None, H, P
Eric Karch, 2823651, None, H, P
Zach McCambley, 26615422, None, H, P
Kyle Dowdy, 3061833, None, H, P
Aaron Palensky, 29086558, None, H, OF|U
Nick Longhi, 2227062, None, H, 1B|U
Zebby Matthews, 29295979, None, H, P
Keegan Long, 2921365, None, H, P
Jayson McKinley, 3152826, None, H, P
Jonah Davis, 2932679, None, H, OF|U
Jakey Josepha, 29090132, None, H, SS|U
Vinny Nittoli, 3093626, None, H, P
Yunesky Sanchez, 1666695, None, H, SS|U
Justin Watts, 2837667, None, H, P
Chris Seise, 2910613, None, H, SS|U
Jacob Hurtubise, 28840803, None, H, OF|U
Jonathan Schwind, 2120733, None, H, C|U
Shane Hoelscher, 2228437, None, H, 3B|U
Ryan Zeferjahn, 26615415, None, H, P
Irv Carter, 26911817, None, H, P
Adam Shoemaker, 29066320, None, H, P
Orlando Martinez, 3094348, None, H, OF|U
Glynn Davis, 1947818, None, H, SS|U
Edwin Garcia, 2046505, None, H, SS|U
Cole Sturgeon, 2169876, None, H, OF|U
Robi Estrada, 1671046, None, H, SS|U
Antoni Flores, 3077708, None, H, SS|U
Keyber Rodriguez, 2931025, None, H, SS|U
Jeffeson Medina, 3107256, None, H, P
Anibal Sanchez, 533212, None, H, P
Aneuris Rosario, 2825620, None, H, P
Jerrick Suiter, 2228430, None, H, OF|U
Edward Salcedo, 1811883, None, H, OF|U
Gerson Garabito, 2211790, None, H, P
Miguel Del Pozo, 2847300, None, H, P
Max Povse, 2449980, None, H, P
Kyle Watson, 2837665, None, H, SS|U
Jorge Barrosa, 26615382, None, H, OF|U
J.D. Gonzalez, 29321940, None, H, C|U
Mason Janvrin, 3157970, None, H, OF|U
Dane Myers, 2837277, None, H, OF|U
Dauri Lorenzo, 26912509, None, H, 2B|U
Tomas Morales, 2779812, None, H, C|U
Angel Zerpa, 2830145, None, H, P
Andrew Nardi, 2837279, None, H, P
Michael Sandle, 28837566, None, H, OF|U
Edgar Quero, 26912480, None, H, C|U
Anderson Franco, 2211749, None, H, 3B|U
Cody Regis, 2228216, None, H, OF|U
Edgar Barclay, 28838065, None, H, P
Zack Weiss, 2171419, None, H, P
Luis Suisbel, 29322028, None, H, 1B|U
Mitch Trees, 2777674, None, H, C|U
Sean Roby, 2933051, None, H, 3B|U
Taylor Broadway, 28838067, None, H, P
James Smith, 3103644, None, H, OF|U
Ryan LaMarre, 1804115, None, H, OF|U
Cristian Santana, 26643930, None, H, 3B|U
Antonio Gomez, 26912470, None, H, C|U
John Wimmer, 29322048, None, H, SS|U
Emilio Ogando, 2824739, None, H, P
Jake Cosart, 2822133, None, H, P
Brendan Cellucci, 29083998, None, H, P
Cade Fergus, 29084157, None, H, OF|U
Omar Cruz, 26615433, None, H, P
Galli Cribbs, 2822161, None, H, 2B|U
Braeden Schlehuber, 1735794, None, H, C|U
Alberth Martinez, 1961789, None, H, OF|U
Anthony McIver, 2921035, None, H, P
Bradley Jones, 2734000, None, H, 3B|U
Cooper Bowman, 26911676, None, H, 2B|U
Andrew Barbosa, 2044244, None, H, P
Tayler Scott, 2825846, None, H, P
Braden Zarbnisky, 28840188, None, H, P
Tyler Neslony, 2921039, None, H, OF|U
Tim Torres, 1741021, None, H, 3B|U
Daniel Brown, 2915604, None, H, P
Robinson Pina, 2829108, None, H, P
Trey Nielsen, 2216700, None, H, P
Drew Avans, 28840233, None, H, OF|U
Casey Schroeder, 2798060, None, H, C|U
Esteban Gonzalez, 29087228, None, H, OF|U
Marcus Lemon, 1600291, None, H, SS|U
Donavan Tate, 1739602, None, H, OF|U
Alexis Garcia, 2822844, None, H, SS|U
Austin Drury, 3157939, None, H, P
Parker Mushinski, 2837276, None, H, P
Andrew Misiaszek, 28838303, None, H, P
Allan de San Miguel, 1486148, None, H, C|U
Ashton Goudeau, 2823079, None, H, P
Shane Robinson, 1667067, None, H, OF|U
Ryan Howard, 448940, None, H, 1B|U
Luis Ramirez, 2780350, None, H, P
Paul McIntosh, 28840613, None, H, C|U
Aidan Smith, 29322024, None, H, OF|U
Donny Sands, 2447475, None, H, C|U
David Garner, 2822912, None, H, P
Jacob Watters, 29075705, None, H, P
T.J. Weir, 2227752, None, H, P
Victor Santos, 2829136, None, H, P
Oswaldo Osorio, 29086585, None, H, SS|U
Patrick Ruotolo, 2921367, None, H, P
Argenis Angulo, 2821257, None, H, P
Tayler Aguilar, 29084386, None, H, OF|U
Jose Fernandez, 2228445, None, H, 2B|U
Brian Navarreto, 2804029, None, H, C|U
Matt Gorski, 3152103, None, H, OF|U
Gerelmi Maldonado, 29321979, None, H, P
Jimmy Robbins, 29079727, None, H, P
Ian Lewis, 26912508, None, H, 2B|U
Bailey Horn, 29080903, None, H, P
Bubba Derby, 2919772, None, H, P
Nolan Hoffman, 2932819, None, H, P
Tres Gonzalez, 29088700, None, H, OF|U
Brian O'Keefe, 3089588, None, H, C|U
Landon Stephens, 29085287, None, H, 1B|U
Steve Scott, 29080367, None, H, C|U
Brady Smith, 29322025, None, H, P
Ronald Hernandez, 29321946, None, H, C|U
Holden Powell, 26615461, None, H, P
Chih-Wei Hu, 2175418, None, H, P
Jace Vines, 3152904, None, H, P
Satchel McElroy, 2804023, None, H, OF|U
Cam Fisher, 29321926, None, H, OF|U
Randolph Gassaway, 2804028, None, H, 1B|U
Cameron Rupp, 2092654, None, H, C|U
Jhonny Bethencourt, 2821555, None, H, 2B|U
J.T. Watkins, 2227065, None, H, C|U
Chandler Simpson, 29075503, None, H, OF|U
Michael Matuella, 2805122, None, H, P
Clark Scolamiero, 2837487, None, H, OF|U
Sean Keselica, 2823688, None, H, P
Todd Hankins, 2051178, None, H, 2B|U
Joe Suozzi, 29084397, None, H, 1B|U
Wyatt Hoffman, 28843017, None, H, SS|U
Matt Dermody, 2228431, None, H, P
Mallex Smith, 2049626, None, H, OF|U
Dillan Shrum, 29089060, None, H, 1B|U
Cody Bolton, 2836622, None, H, P
Nick Quintana, 3157902, None, H, 3B|U
Kevin Sim, 29325922, None, H, 3B|U
Jeremy Rivera, 2227780, None, H, SS|U
Jared Young, 2837711, None, H, 1B|U
Joan Martinez, 2824156, None, H, P
Nick Gallagher, 2836892, None, H, P
Ian Hamilton, 2823219, None, H, P
Tre Fletcher, 3152111, None, H, OF|U
Carson LaRue, 3157954, None, H, P
Edwin Quirarte, 2049202, None, H, P
Freylin Minyety, 28841146, None, H, SS|U
Colin Houck, 29153564, None, H, SS|U
Corey Wimberly, 1662094, None, H, 2B|U
Yohander Martinez, 28838046, None, H, SS|U
Eris Filpo, 2822714, None, H, P
Josh Uhen, 2915544, None, H, P
Chandler Seagle, 2837490, None, H, C|U
Angelo Mora, 2226168, None, H, 2B|U
Jake Brodt, 2932287, None, H, 1B|U
Robie Rojas, 2837428, None, H, C|U
Josh Breaux, 2836643, None, H, C|U
Ismael Mena, 3152090, None, H, OF|U
Jesse Franklin, 2836881, None, H, OF|U
Jonathan Bowlan, 2931904, None, H, P
Kevin McGowan, 2599641, None, H, P
Mauricio Cabrera, 2042935, None, H, P
Tyler Jones, 2504133, None, H, P
Riley Thompson, 3116184, None, H, P
Edgardo Henriquez, 26912472, None, H, P
Rod Boykin, 2920201, None, H, OF|U
Spencer Schwellenbach, 26911687, None, H, P
Lyon Richardson, 2932033, None, H, P
Mario Feliciano, 2447470, None, H, C|U
Oscar Campos, 29091131, None, H, C|U
Erich Uelmen, 2837618, None, H, P
Davis Wendzel, 3117942, None, H, SS|U
Wilfredo Pereira, 2825006, None, H, P
Kyle Lovelace, 27022481, None, H, C|U
Ben Johnson, 2801264, None, H, OF|U
Jeremy Hazelbaker, 1740945, None, H, OF|U
Sam Lewis, 2693897, None, H, P
Angel German, 2211786, None, H, P
Tyler Esplin, 2836846, None, H, OF|U
Matt Custred, 3107698, None, H, P
Kam Mickolio, 1207706, None, H, P
James Triantos, 26911669, None, H, 2B|U
Logan Tanner, 29075728, None, H, C|U
Jamie Callahan, 2227060, None, H, P
Janser Lara, 2823785, None, H, P
Shea Spitzbarth, 2734572, None, H, P
Mac Horvath, 29295892, None, H, 2B|U
Damon Keith, 29086583, None, H, OF|U
Tommy Parsons, 3152061, None, H, P
Jake Means, 28843218, None, H, 3B|U
Romer Cuadrado, 2822186, None, H, OF|U
Keith Curcio, 2170372, None, H, OF|U
Nick Decker, 2931930, None, H, OF|U
Dylan Ray, 29295960, None, H, P
Garrett Hawkins, 29075689, None, H, P
Brandon Howlett, 3077695, None, H, 3B|U
Josh Kasevich, 29075717, None, H, SS|U
Josh Smoker, 1539226, None, H, P
Eric Torres, 28837792, None, H, P
Jesus Parra, 26615339, None, H, 3B|U
Thayron Liranzo, 29321975, None, H, C|U
Keegan McGovern, 2932928, None, H, OF|U
Kevin Parada, 28920014, None, H, C|U
Henry Castillo, 2228498, None, H, 2B|U
Josh Richmond, 1961065, None, H, OF|U
Carlos Sepulveda, 2228214, None, H, 2B|U
Aaron Shackelford, 28841666, None, H, SS|U
Robert Kwiatkowski, 28842737, None, H, P
Rando Moreno, 2120673, None, H, SS|U
Cody Stull, 2804024, None, H, P
David Freitas, 1958609, None, H, C|U
Denyi Reyes, 2825336, None, H, P
Tanner Burns, 2836674, None, H, P
Triston Polley, 28839743, None, H, P
Gregory Duran, 29086249, None, H, OF|U
Evan McKendry, 29077502, None, H, P
Estiven Machado, 26912510, None, H, 2B|U
Austin Green, 2166713, None, H, C|U
Logan Driscoll, 3157626, None, H, C|U
Jake Pilarski, 29090018, None, H, P
Jose Salas, 3152088, None, H, 2B|U
Tyson Miller, 3151013, None, H, P
Darius Vines, 2837641, None, H, P
Vidal Nuno, 2040769, None, H, P
Thomas Saggese, 28840220, None, H, 2B|U
Chris Roller, 2837430, None, H, OF|U
Josh Knoth, 29155731, None, H, P
Ben Aklinski, 3103464, None, H, OF|U
Stephen Janas, 2228462, None, H, P
Jordan Johnson, 2211241, None, H, P
Jose Espada, 29086251, None, H, P
Colby Lusignan, 2921607, None, H, 1B|U
Stryker Trahan, 2029344, None, H, OF|U
Matt Alvarez, 2227176, None, H, P
Leonardo Seminati, 28837773, None, H, 1B|U
Brailer Guerrero, 29321942, None, H, OF|U
Eduard Pinto, 2171345, None, H, OF|U
Michael Helman, 2932803, None, H, OF|U
David Banuelos, 2836568, None, H, C|U
Jeff Ibarra, 2228196, None, H, P
Tyler Thomas, 3103748, None, H, P
Jerson Ramirez, 3158164, None, H, P
Marcelo Perez, 29295987, None, H, P
Anthony Pereira, 2825004, None, H, SS|U
Michael Santos, 2167507, None, H, P
Edwuin Bencomo, 2821515, None, H, P
Pedro Castellanos, 2821886, None, H, 1B|U
Marquez Smith, 1797884, None, H, 3B|U
Marcus Johnson, 29077347, None, H, P
Max Ramirez, 1200059, None, H, C|U
Ben Meyer, 2914672, None, H, P
Ben Madison, 2932897, None, H, P
Garrett Wolforth, 28842611, None, H, C|U
Owen Caissie, 26615390, None, H, OF|U
Kaleb Bowman, 29085303, None, H, P
Jose Lozada, 2048309, None, H, SS|U
Malquin Canelo, 2507349, None, H, SS|U
Jose Quezada, 2933034, None, H, P
Connor Walsh, 2777672, None, H, P
Roby Enriquez, 28837789, None, H, OF|U
Cullen Large, 2837108, None, H, 2B|U
Gavin Cecchini, 2044507, None, H, SS|U
Jose Disla, 3108526, None, H, P
Marcus Smith, 26615373, None, H, OF|U
Cade Kuehler, 29295941, None, H, P
Cameron Seitzer, 2118916, None, H, 1B|U
Nick Mikolajchak, 26636352, None, H, P
Brewer Hicklen, 2836989, None, H, OF|U
Bryan Brickhouse, 3158173, None, H, P
Correlle Prime, 2170131, None, H, 1B|U
AJ Reed, 2165914, None, H, U
Joander Suarez, 26912488, None, H, P
Devin Sweet, 3158016, None, H, P
David Kubiak, 2823741, None, H, P
Ryan Gusto, 29085772, None, H, P
Wyatt Olds, 29083999, None, H, P
Matt Tomshaw, 2167938, None, H, P
Ray Chang, 1740918, None, H, 2B|U
Travis Kuhn, 27022045, None, H, P
Kodi Whitley, 2837679, None, H, P
Yeuris Ramirez, 2825273, None, H, SS|U
Robert Gonzalez, 29086101, None, H, OF|U
Cody Stashak, 3127143, None, H, P
Ian Moller, 28840804, None, H, C|U
Marcos Almonte, 2821179, None, H, 3B|U
Marty Herum, 2746788, None, H, 3B|U
Michael Mariot, 1961062, None, H, P
Grenny Cumana, 2171861, None, H, SS|U
Matt Dyer, 29092496, None, H, C|U
Kyle Nevin, 29085304, None, H, 1B|U
Corey Baker, 2734288, None, H, P
Austin Aune, 2053471, None, H, SS|U
Roberto Caro, 2821836, None, H, OF|U
Kit Scheetz, 3093905, None, H, P
Nash Knight, 2915690, None, H, 3B|U
Joseph Rosa, 2780091, None, H, SS|U
Ryan Kellogg, 3094351, None, H, P
Luis De Los Santos, 2822307, None, H, SS|U
Blake Butler, 2804513, None, H, 2B|U
Spencer Packard, 28839288, None, H, OF|U
Dario Pizzano, 2119292, None, H, OF|U
Adrian Salcedo, 2121437, None, H, P
Zach Daniels, 26635143, None, H, OF|U
Matt Ruppenthal, 28838283, None, H, P
Albertus Barber, 29091596, None, H, P
Daniel Gibson, 2218316, None, H, P
Caleb Roberts, 29084178, None, H, C|U
Luis Verdugo, 3077712, None, H, SS|U
Shane Panzini, 26911786, None, H, P
Mitch Longo, 2918672, None, H, OF|U
Chase Luttrell, 29086776, None, H, OF|U
Colton Gordon, 29075509, None, H, P
Michael Beltre, 2804512, None, H, OF|U
Joshua Baez, 26911705, None, H, OF|U
Derek Molina, 2837251, None, H, P
Kyle Barrett, 2797624, None, H, OF|U
Hobie Harris, 3152787, None, H, P
Sean Harney, 29091129, None, H, P
Austin Rei, 2912182, None, H, C|U
Gray Fenter, 3152059, None, H, P
Brent Honeywell, 2167511, None, H, P
Ryan Spikes, 26911675, None, H, 2B|U
Brian Flynn, 2042430, None, H, P
Caleb Sampen, 2933074, None, H, P
Jimmy Burnette, 29079598, None, H, P
Tanner Dodson, 2931934, None, H, OF|U
Garabez Rosa, 2119720, None, H, SS|U
Henry Urrutia, 2064797, None, H, OF|U
David Masters, 2121211, None, H, SS|U
Justin Slaten, 26911816, None, H, P
Brandon Barriera, 28920026, None, H, P
Juan Kelly, 2921037, None, H, C|U
Carlos Mendoza, 29085318, None, H, 3B|U
Bear Bellomy, 29088484, None, H, P
Ryan Cermak, 29075766, None, H, OF|U
Jonathan Willems, 2826626, None, H, 2B|U
Odalvi Javier, 2823543, None, H, P
Casey McElroy, 2048695, None, H, SS|U
Hector Daniel Rodriguez, 2036152, None, H, P
Nick Nastrini, 29077672, None, H, P
Luke Little, 29075730, None, H, P
Dylan Lee, 3083169, None, H, P
Joendry Vargas, 29322043, None, H, SS|U
Charles Hall, 29084721, None, H, P
Josh Stephan, 29077647, None, H, P
Juan Jaime, 1725226, None, H, P
Troy Melton, 29075780, None, H, P
Will Swanner, 2050583, None, H, C|U
Diego Hernandez, 2930883, None, H, OF|U
Ljay Newsome, 2912222, None, H, P
Tyler Zombro, 3157473, None, H, P
Thomas Farr, 26911761, None, H, P
Chris Mariscal, 2169913, None, H, 3B|U
Jorge Reyes, 1946523, None, H, P
Cade Doughty, 29075498, None, H, 3B|U
Walter Ibarra, 1666689, None, H, SS|U
Landon Sims, 29075726, None, H, P
Rob Wort, 2228200, None, H, P
Mikey Duarte, 2836826, None, H, SS|U
Junior Caminero, 28839811, None, H, 3B|U
Logan Ice, 2804231, None, H, C|U
Cameron Eden, 29082789, None, H, OF|U
Isaiah Greene, 26615366, None, H, OF|U
Sean Nolin, 2043264, None, H, P
Eli Villalobos, 2933176, None, H, P
Jose Butto, 2828975, None, H, P
Mitch Bratt, 29075743, None, H, P
Angel Perdomo, 2507523, None, H, P
Kenedy Corona, 28838219, None, H, OF|U
Enmanuel Terrero, 29085132, None, H, OF|U
Cole Carrigg, 29295914, None, H, OF|U
Jakob Hernandez, 2836983, None, H, P
Ronny Garcia, 2829891, None, H, P
A.J. Smith-Shawver, 26911746, None, H, P
Korey Holland, 2932822, None, H, OF|U
Diego Rincones, 2825389, None, H, OF|U
Curtis Terry, 3096419, None, H, 1B|U
Boog Powell, 2167512, None, H, OF|U
John Doxakis, 3152123, None, H, P
Miguel Mejia, 2225421, None, H, P
Ben Gobbel, 29091600, None, H, SS|U
Kohl Simas, 29077653, None, H, P
Mike McCarthy, 2118854, None, H, P
Jarret Martin, 2107835, None, H, P
Marcus Wilson, 2167463, None, H, OF|U
David Sandlin, 29295959, None, H, P
Ranfi Casimiro, 2821878, None, H, P
Zac Ryan, 3094350, None, H, P
Cory Vaughn, 1806352, None, H, OF|U
Gerardo Carrillo, 2829311, None, H, P
Joe Gray, 2931953, None, H, OF|U
Kaden Polcovich, 3165229, None, H, 2B|U
Justin Greene, 1740941, None, H, OF|U
Tyler Ferguson, 2453422, None, H, P
Keaton Winn, 2837699, None, H, P
Carlos Pimentel, 1961064, None, H, P
Levi Hyams, 2227478, None, H, 1B|U
Bruce Caldwell, 2227772, None, H, 2B|U
Chandler Jozwiak, 29088702, None, H, P
Payton Martin, 29295963, None, H, P
Wilkin Castillo, 1205569, None, H, C|U
Sammy Hernandez, 29326347, None, H, C|U
Dylan Beavers, 29075533, None, H, OF|U
