Tre' Morgan, 29321991, 1B|U
Patrick Mazeika, 2447461, C|U
Ryan Clifford, 29075764, OF|U
Logan Moore, 2215964, C|U
Emaarion Boyd, 29075538, OF|U
Aaron Fletcher, 2932736, P
David Berg, 2731620, P
Caden Monke, 29086777, P
Tyler Tolbert, 28838890, SS|U
Yohendrick Pinango, 26913046, OF|U
T.J. Sikkema, 3117938, P
Dale Burdick, 2804216, 2B|U
Preston Scott, 2804929, OF|U
Mason Smith, 2121347, OF|U
Hendry Mendez, 26913043, OF|U
Tyler Filliben, 2171610, SS|U
Paul Wilson, 29295973, P
Harrison Ray, 28842152, SS|U
Justin Bruihl, 26729168, P
Jake Peter, 2171424, 2B|U
Jordan Betts, 2227059, 3B|U
Scott Williams, 2216804, P
Adrian Placencia, 26912515, 2B|U
Brandon Bayardi, 2227124, OF|U
Samuel Zavala, 26913054, OF|U
A.J. Puckett, 2453272, P
Adony Mejia, 29088540, C|U
Tommy Doyle, 2836823, P
Michael Paez, 2772289, SS|U
Ben Ross, 29075474, 3B|U
Jun-Seok Shim, 29322023, P
Cameron Schlittler, 29087628, P
Malik Collymore, 2185125, OF|U
Jose Pastrano, 29089625, SS|U
Alex Balog, 2066835, P
Matt Pita, 2933016, OF|U
Mac Seibert, 2921393, 2B|U
Ian Gibaut, 2822952, P
Daniel Montesino, 26912513, OF|U
Tyler Ogle, 2171113, C|U
Rainel Rosario, 2223571, OF|U
Ryan Williams, 2219911, P
Jake Madden, 29075711, P
Carlos Mesa, 2118879, OF|U
Nelson Rada, 29077670, OF|U
Radley Haddad, 2122214, C|U
Tristan Pompey, 2933024, OF|U
Allan Cerda, 26861428, OF|U
Austin Ross, 3157971, P
Nick Banks, 2507328, OF|U
Jean Perez, 28843221, 2B|U
J.B. Woodman, 2449456, OF|U
Kyri Washington, 2507194, OF|U
Ronnie Mitchell, 2227480, OF|U
Roberto Chirinos, 28843207, SS|U
Parker Meadows, 2931997, OF|U
Eduardo Quintero, 29322010, OF|U
Shane Opitz, 1963305, SS|U
Aaron Schunk, 3151905, 3B|U
Randy Wynne, 28838542, P
Jean Ramirez, 29085463, OF|U
Milan Tolentino, 26615351, SS|U
Trent Toplikar, 28838891, P
Josh Dye, 27022495, P
Austin Callahan, 28850998, 3B|U
Robbie Tenerowicz, 2921501, 2B|U
Shane Drohan, 2836825, P
Matt Hague, 1808385, 1B|U
Ramon Mendoza, 28846858, 1B|U
Cooper Johnson, 3157028, C|U
Sal Biasi, 2836607, P
Vicente Conde, 2226570, SS|U
Tyler Schimpf, 2837477, P
Daniel Ozoria, 2829092, SS|U
Nathanael Heredia, 29077669, P
Juan Caballero, 2227744, P
Kevin Josephina, 2921560, 2B|U
Naoyuki Uwasawa, 29327027, P
Carlos Portuondo, 2696994, P
Zach King, 26635151, P
Jonathan Bermudez, 26861422, P
Cameron Cannon, 3152106, 2B|U
Quintin Torres-Costa, 2915606, P
Arol Vera, 3152087, SS|U
Henry Ramos, 2119643, OF|U
Ryan Costello, 2836750, 3B|U
Collin Radack, 2171698, OF|U
Matt McPhearson, 2226128, OF|U
Carlos Gomez, 29087923, P
Damon Dues, 29085157, SS|U
Kade Strowd, 29080193, P
Cristian Paulino, 2227793, OF|U
Jordan Leasure, 29085495, P
Keon Barnum, 2052694, 1B|U
Yeison Morrobel, 26913045, OF|U
Bladimir Restituyo, 26615385, OF|U
Dayner Moreira, 2226791, 2B|U
Tyler Danish, 2066821, P
Clayton Andrews, 2836544, P
Jose Cuas, 2227219, P
Ricardo Rodriguez, 2871189, P
Daniel Cope, 29089074, C|U
Kristian Trompiz, 2826317, 2B|U
Yanio Perez, 2774890, OF|U
Will Banfield, 2931897, C|U
Oddanier Mosqueda, 2824564, P
Haylen Green, 29089075, P
Tyler Alexander, 3095702, P
Daniel Procopio, 2837361, P
Nixon Encarnacion, 29077674, P
Kahlil Watson, 26723808, SS|U
Taylor Murphy, 2169721, OF|U
Termarr Johnson, 28920007, 2B|U
Davis Sharpe, 29084418, P
Wil Jensen, 29085461, P
Troy Bacon, 2836558, P
Reed Garrett, 2739980, P
Brooks Baldwin, 29295900, 3B|U
Evan Van Hoosier, 2171184, OF|U
Marcus Mooney, 2921038, SS|U
J.C. Correa, 28838272, SS|U
Blake Walston, 3117926, P
Martin Gonzalez, 29077665, 3B|U
Joe Pistorese, 2804688, P
Yadir Drake, 2227788, OF|U
Maikol Escotto, 26913006, SS|U
Wladimir Galindo, 2507348, 1B|U
Bryan Lavastida, 2932868, C|U
Clay Dungan, 3158250, SS|U
Jordan Zimmerman, 2915602, 3B|U
Austin Kitchen, 29085574, P
Chris Jensen, 2915545, P
Brandon Lawson, 2915540, P
Mike Boeve, 29295893, 2B|U
Christopher Paciolla, 29075504, 3B|U
Connor Jones, 3089587, P
Fran Alduey, 26643933, SS|U
Jeff McVaney, 2044755, OF|U
Connor Scott, 2942973, OF|U
Jordan Rodgers, 2837418, 3B|U
Brian Clark, 2171866, P
Francisco Jimenez, 2823569, P
Jake Yacinich, 2171290, SS|U
Caleb Dirks, 2220474, P
Adam Macko, 26911808, P
Christian Binford, 2167027, P
Paul Hendrix, 2121075, SS|U
Jeff Arnold, 2050504, C|U
Kala'i Rosario, 26911725, OF|U
Kyle Funkhouser, 2453267, P
Grayson Byrd, 28837103, SS|U
Luis Heredia, 1839915, P
Luis Almeyda, 29321879, SS|U
Dario Alvarez, 2146191, P
Josh Crouch, 28840951, C|U
Austin Hansen, 2932795, P
Emmet Sheehan, 29075539, P
Donald Dewees, 2211208, OF|U
Ben Harris, 29085032, P
TJayy Walton, 29322045, OF|U
Erick Hernandez, 29077609, OF|U
Luis Silverio, 2746789, OF|U
Gene Cone, 2759731, OF|U
Peter Tago, 1765805, P
Wil Dalton, 28838953, OF|U
Michael Arias, 29290937, P
Juan Brito, 29033786, 2B|U
Yuhei Nakaushiro, 2702106, P
Cedric De Grandpre, 29077594, P
Bryan Rodriguez, 2734574, P
Jared Foster, 2226043, OF|U
Aaron Sabato, 26615323, 1B|U
Omar Alfonzo, 29092513, C|U
Mitch Jebb, 29295911, SS|U
Shannon Wilkerson, 1741692, OF|U
Bobby Ison, 2171171, OF|U
Elliot Morris, 2169773, P
Marco Duarte, 2048463, P
Griffin Roberts, 2837408, P
Tommy Sacco, 29089441, SS|U
Cody Beckman, 2836587, P
Myles Emmerson, 29082233, C|U
Chase Jaworsky, 29321954, SS|U
Ty Boyles, 3096739, P
Telmito Agustin, 2749888, OF|U
Elijah Green, 28920008, OF|U
Luis Castro, 2821926, 1B|U
Juan Garcia, 28843186, C|U
Helcris Olivarez, 2830125, P
Emilio Gustave, 2823159, OF|U
Ethan Elliott, 26635146, P
Angel Ventura, 2826460, P
Carlos Alvarado, 2663267, P
Tanner Schobel, 29075776, 3B|U
Michael Flynn, 2932738, P
Manuel Mercedes, 26912476, P
Dwanya Williams-Sutton, 2933199, OF|U
Hunter Dobbins, 29295945, P
Xavier Fernandez, 2227128, C|U
Jonathan Mejia, 29077644, SS|U
Luis Guerrero, 29089609, P
Cody Freeman, 3158170, SS|U
Luis Gonzalez, 26913041, OF|U
James Naile, 2739973, P
Riley Mahan, 2837157, SS|U
Alex McKenna, 2932931, OF|U
Joseph Monge, 2223640, OF|U
Victor Roache, 2001083, OF|U
Mikey Romero, 28920027, SS|U
Ethan Murray, 29086257, SS|U
Gregory Guerrero, 2507354, 2B|U
Jeremy Lucas, 2171339, C|U
Jasson Dominguez, 3131512, OF|U
Jose Devers, 28839878, SS|U
Andrew Robinson, 2121833, P
Luis Oviedo, 2824833, P
Elih Marrero, 2932914, C|U
Mickey McDonald, 3158166, OF|U
Edwin Fierro, 2822700, P
Joantgel Segovia, 2228453, OF|U
Demi Orimoloye, 2211804, OF|U
Trevor Brigden, 28838021, P
William Lugo, 28846856, SS|U
Samuel Munoz, 29321994, OF|U
River Ryan, 29295923, P
Elvin Rodriguez, 3157953, P
Byron Chourio, 29321909, OF|U
Alec Sole, 2171417, SS|U
Karson Milbrandt, 29075723, P
Andrew Navigato, 28843167, SS|U
Johnathan Rodriguez, 2837422, OF|U
Ty Tice, 2837603, P
Sean O'Sullivan, 1520597, P
Luca Tresh, 26912426, C|U
Marcos Cabrera, 28843206, 3B|U
Leonardo Molina, 2167357, OF|U
Dillon Moyer, 2171044, SS|U
Will Gaddis, 2836889, P
Fernando Nieve, 448412, P
Luis Contreras, 29084411, P
Cody Thomas, 2079173, OF|U
Keylan Killgore, 2932850, P
Pedro Fernandez, 2822684, P
Yariel Gonzalez, 2823066, 3B|U
Cody Bradford, 26911814, P
Bud Jeter, 2804510, P
Luis Medina, 26615069, OF|U
Daniel Spingola, 2920674, OF|U
Bret Helton, 2915787, P
Emerson Jimenez, 2170137, SS|U
Zach Dezenzo, 29090713, 3B|U
Christian Marrero, 1740962, 1B|U
Kadon Morton, 29085445, OF|U
Cayne Ueckert, 28837047, P
Zach Cone, 2046495, OF|U
Dairon Blanco, 3158299, OF|U
Justin Seager, 2791770, 1B|U
Jesus Gonzalez, 29088945, P
Danry Vasquez, 1957443, OF|U
Josh Hood, 29087229, SS|U
Moises Perez, 2825050, SS|U
Osiris Johnson, 2931977, OF|U
Kenny Piper, 29092499, C|U
Tyler Pill, 2166520, P
Alex De Jesus, 26912444, 3B|U
Angel Rojas, 29087588, 2B|U
Jordan Milbrath, 2824426, P
Wyatt Young, 28840775, SS|U
Carlos Paulino, 2042457, C|U
Will Albertson, 2921415, C|U
Carter Stewart, 2942968, P
Matt Scheffler, 29079966, C|U
Derniche Valdez, 29322039, SS|U
Alaska Abney, 29092523, P
Ever Moya, 2824577, P
Adrian Chaidez, 29087922, P
Andre Granillo, 29069377, P
Ryan Bergert, 29075762, P
Deyni Olivero, 2824756, P
Drake Baldwin, 29075524, C|U
JJ Goss, 3117935, P
Esmerling De La Rosa, 2921533, P
Mason Martin, 2837176, 1B|U
Bryce Hubbart, 29075496, P
Sherman Johnson, 2043833, 2B|U
Cleuluis Rondon, 2119560, SS|U
David Festa, 29075515, P
Mitchell Stumpo, 28838091, P
Leonardo Rivas, 2825402, SS|U
Skylar Arias, 3158100, P
Cesar Prieto, 28842426, 2B|U
Braxton Fulford, 28839879, C|U
Wilmer Reyes, 2825355, SS|U
Max Lazar, 2837114, P
Silas Ardoin, 29075772, C|U
Leandro Santana, 2804932, 3B|U
Walker Jenkins, 29157418, OF|U
Stewart Ijames, 2171251, OF|U
Daniel Tillo, 2837604, P
Carson Williams, 26719681, SS|U
Danyer Cueva, 29077596, SS|U
Colin McKee, 3158041, P
Mason Black, 29075735, P
Armando Araiza, 2170993, C|U
London Lindley, 2227639, OF|U
Jon Olczak, 2775274, P
Michael Arroyo, 29077666, SS|U
Telvin Nash, 1805143, U
Rio Gomez, 2836925, P
Cole Zabowski, 28843230, 1B|U
Jefri Hernandez, 2223646, P
Wilber Sanchez, 28837107, SS|U
Carlos De La Cruz, 3157955, OF|U
Erick Brito, 28846881, SS|U
Chad Spanberger, 2837542, OF|U
Brett Wisely, 28838956, 2B|U
Chad Johnson, 2226898, C|U
Eddy Martinez, 2218322, OF|U
Ivan Maldonado, 1208662, P
Mikey White, 2211201, SS|U
Daison Acosta, 26615429, P
Mike Adams, 29084549, P
Matt Milroy, 2167935, P
Merandy Gonzalez, 2507513, P
Jake McCasland, 2921416, P
Alfredo Angarita, 2821251, 2B|U
Charcer Burks, 2227732, OF|U
Javier Vaz, 29086145, OF|U
Jared Robinson, 3103880, P
Hunter Adkins, 2223636, P
Nick Richmond, 29085044, P
Collin Snider, 2837534, P
Tyler Bortnick, 1813205, SS|U
Ryan Lawlor, 3158298, P
Andrew Ely, 2804020, 2B|U
Jhalan Jackson, 2211760, OF|U
Boone Whiting, 2119289, P
Alec Kenilvort, 2921570, P
Craig Brooks, 2821696, P
Nate Nolan, 2921569, C|U
Nerwilian Cedeno, 29077671, 2B|U
Anthony Prato, 29073993, OF|U
Wilyer Abreu, 28838043, OF|U
Fidel Pena, 2171837, 3B|U
Vince Jackson, 2804921, OF|U
Brennon Lund, 2803480, OF|U
Colin Selby, 29033796, P
Ryan Fernandez, 28841681, P
Jordan Wicks, 26719646, P
Jake Slaughter, 2933105, U
Cody Scroggins, 29085047, P
Matt Lloyd, 28841049, OF|U
Eduarqui Fernandez, 28847202, OF|U
Lizandro Rodriguez, 29077657, 2B|U
Marlon Arias, 2803769, P
Dylan Rheault, 3152859, P
Rhylan Thomas, 29086444, OF|U
Peyton Alford, 28838085, P
Alberto Rodriguez, 26615389, OF|U
Wilfredo Boscan, 2034702, P
Brock Deatherage, 2836791, OF|U
ref='/players/playerpage/2901324?o_pos=U'data-o_pos="U">Shohei Ohtani, 2901324?o_pos=U'data-o_pos="U">Shohei Ohtan, P|U
Andy Vasquez, 1812664, SS|U
Luis Cruz, 2216696, C|U
Heriberto Hernandez, 2930884, OF|U
Nolan Watson, 2211228, P
Will Stewart, 3077727, P
Drake Osborn, 29091136, C|U
Anthony Rodriguez, 26912850, 3B|U
Casey Legumina, 29033794, P
Porter Hodge, 29075754, P
Collin Wiles, 2227481, P
Taylor Lehman, 29084391, P
Bill Sullivan, 2837578, P
Brady Puckett, 2837363, P
Nolan Blackwood, 2803674, P
Brian Burgamy, 549243, 2B|U
Tanner Banks, 3152732, P
Kevin Cornelius, 2822113, 1B|U
Noble Meyer, 29155726, P
Vince Fernandez, 2804514, OF|U
Maikis De La Cruz, 2228474, OF|U
Andy Weber, 2933191, 3B|U
Santiago Chavez, 2227777, C|U
B.J. Boyd, 2114643, OF|U
Harold Chirino, 2822002, P
Kyle McGrath, 2693485, P
Robbie Hitt, 2836994, P
Tucker Neuhaus, 2066837, SS|U
Franny Cobos, 28839912, P
Mason Denaburg, 2942990, P
Todd Peterson, 26635158, P
Braulio Lara, 2029073, P
Carlos Rodriguez, 3108233, OF|U
Mason Barnett, 29075736, P
Sam Howard, 2453266, P
Cade Marlowe, 26911718, OF|U
Andres Alvarez, 28840171, SS|U
Brandon Macias, 2044118, SS|U
Matt Peacock, 3107608, P
Noah Miller, 26719722, SS|U
Alex Swim, 2171824, C|U
Josh Lester, 2921561, 1B|U
Johan Barrios, 29077643, 1B|U
Bryan Arias, 28838044, 2B|U
Curt Powell, 2121208, SS|U
Will Bednar, 26719600, P
Hunter Stovall, 28840204, 2B|U
Colt Keith, 26615338, 3B|U
Alexander Hermeling, 2740416, P
Jacob Robson, 2915687, OF|U
Stephen Villines, 2837640, P
Nick Patten, 3103669, 1B|U
Gabriel Bracamonte, 2921432, C|U
Landon Dieterich, 28846853, OF|U
Nick Dunn, 2932707, 2B|U
Mitch Roman, 2919942, SS|U
Hendrik Clementina, 2822030, C|U
Aramis Ademan, 2821100, SS|U
Angel Felipe, 27022497, P
Walter Pennington, 29084394, P
Joel Peguero, 2824943, P
David Garcia, 2829024, C|U
Adam Hill, 2932815, P
Bennett Sousa, 2837541, P
Darius Day, 2227180, OF|U
Nick Snyder, 2837535, P
Corey Williams, 2228428, P
Jason Bahr, 2836559, P
Jason Forjet, 2227790, P
Gavin Collins, 2921434, C|U
Ryan Halstead, 2915699, P
Darin Gillies, 2794805, P
Efrain Contreras, 2930810, P
Luke Burch, 2836669, OF|U
Brandon S. White, 28838029, P
Abel Bastidas, 26643935, SS|U
Mason McCullough, 2921414, P
Malvin Valdez, 26913053, OF|U
Zac Curtis, 2235875, P
Jake Lowery, 2114460, C|U
Ian Dawkins, 3107610, OF|U
Austen Wade, 2837644, OF|U
Brett Auerbach, 26912422, 2B|U
Winder Diaz, 29087620, 3B|U
Chase Vallot, 2135270, C|U
Caden Dana, 29075499, P
Yordanny Monegro, 29321988, P
Jaison Chourio, 29077618, OF|U
Pete Crow-Armstrong, 26615365, OF|U
Leandro Arias, 29077654, SS|U
Chris Jefferson, 28843214, P
Dan Gamache, 2119767, 3B|U
Brian Schales, 2804213, 3B|U
Joe Cavallaro, 2836706, P
Jose King, 2823700, SS|U
Luis Devers, 29077661, P
Uziel Viloria, 28846889, SS|U
Jayce Boyd, 2118911, 1B|U
Dylan O'Rae, 29075534, 2B|U
Jacob Rhinesmith, 2933045, OF|U
Lawrence Butler, 2932293, OF|U
Zach Cable, 28842465, P
Josh Graham, 2823088, P
Nick Ernst, 2932719, P
Samuel Reyes, 2829117, P
Hunter Breault, 29085021, P
Ben Bowden, 3088354, P
Steven Leyton, 29085284, SS|U
Terry Fuller, 2836888, OF|U
Geraldo Quintero, 29077611, 2B|U
Jeffry Antigua, 2052633, P
Andrew Lindsey, 29321974, P
R.C. Orlan, 2824775, P
Andrew Istler, 2731339, P
Joe Rogers, 2227625, P
Kellen Strahm, 28841699, OF|U
David Olmedo-Barrera, 2803302, OF|U
Jairo Beras, 2053472, P
Michael Mercado, 2837221, P
Adrian Alcantara, 3152056, P
Greg Weissert, 3103745, P
Coleman Crow, 29075508, P
Mario Meza, 2743626, P
Andy Sugilio, 2915696, OF|U
Michel Otanez, 26615427, P
Alexander Perez, 29091594, SS|U
Alex Bustamante, 29087579, P
Victor Labrada, 28842467, OF|U
Joey Rose, 2910607, 1B|U
Chris O'Dowd, 2119381, C|U
Daniel Arribas, 2731202, 3B|U
Cameron Bishop, 2836610, P
Felix Valerio, 26912427, 2B|U
Braydon Fisher, 2932735, P
Graham Spraker, 2837546, P
Kai Murphy, 29090985, OF|U
Gabe Hemmer, 2222109, P
Donovan Casey, 2836702, OF|U
Aaron Brown, 29080206, P
Jeff Kobernus, 1954847, 2B|U
Adrian Marin, 2042936, SS|U
Estarlin Arias, 2921352, P
Jacob Gonzalez, 29153550, SS|U
Maxwell Leon, 1601824, 2B|U
Tim Roberson, 1963317, C|U
Anthony Giansanti, 2119622, OF|U
Jordan Foley, 2822754, P
Filippo Di Turi, 29321917, SS|U
Julio Garcia, 2167470, 2B|U
Keoni Cavaco, 3117909, 1B|U
Bobby Wernes, 2921053, 3B|U
Cornelius Randolph, 2184357, OF|U
Noah Schultz, 28920029, P
Pablo Aliendo, 2932261, C|U
Nick Shaw, 1958606, 2B|U
Yaya Chentouf, 29084156, P
Ford Proctor, 2933029, 2B|U
Vaun Brown, 29077351, OF|U
Luis Durango, 29087646, OF|U
Beau Sulser, 2837579, P
Tyler Krieger, 2226659, 3B|U
Evan Alexander, 28842147, OF|U
Antony Peguero, 29077587, OF|U
Gerald Bautista, 2218069, 1B|U
Ricky Karcher, 2837061, P
Kolton Mahoney, 2921431, P
John Aiello, 2932588, 3B|U
Vicente Campos, 1947848, P
Stefan Raeth, 29085041, P
Jonathan Griffin, 1956550, SS|U
Adam Zebrowski, 29091450, C|U
Alex Valverde, 2837625, P
Weston Wilson, 2803485, OF|U
Matt Waldron, 27022499, P
Elliot Soto, 2044910, SS|U
Mitchell Parker, 26681456, P
Aaron Brown, 2167341, OF|U
Jordan DiValerio, 29092495, P
Aidan Curry, 29321913, P
Austin Wood, 2044240, P
Greyson Jenista, 2931975, OF|U
Trey Martin, 1963329, OF|U
McCade Brown, 26911766, P
Sam Delaplane, 2836795, P
Spencer Stockton, 29084572, P
Jason Pineda, 2837350, 1B|U
Graeme Stinson, 29091137, P
Michael Smith, 2837528, OF|U
Connor Sadzeck, 2118802, P
Sebastian Elizalde, 2170673, OF|U
Michael Alfonso, 28846902, P
Adonys Cardona, 1987620, P
Gustavo Polanco, 2804679, C|U
Daniel Brito, 2507346, 2B|U
Kevin Taylor, 2772290, 2B|U
John King, 2837082, P
Blake Rogers, 28838090, P
Deyvison De Los Santos, 26912506, 3B|U
Ryan Middendorf, 29088541, P
Austin Fisher, 2171338, SS|U
Zyhir Hope, 29321951, OF|U
Gonzalo Sanudo, 2171858, P
Peyton Graham, 29075753, SS|U
Noe Toribio, 2829156, P
Juan Grullon, 2227638, P
Myles Schroder, 2120612, C|U
Eric Rodriguez, 29330426, C|U
Ulices Campos, 29088485, P
Ruben Castro, 2921389, C|U
Miguel Figueroa, 3103459, P
Will Robertson, 2837413, OF|U
Jimmy Pickens, 2169693, OF|U
Jose Curpa, 2829320, 2B|U
Jesus Galiz, 26643917, C|U
Sean McLain, 29086584, SS|U
Kole Cottam, 2932656, C|U
Vincent Timpanelli, 28838307, P
Jordan Brown, 28842636, SS|U
Adrian Valerio, 2753300, SS|U
Tyler Frost, 2836886, OF|U
Zack Showalter, 29295989, P
Michael Zouzalik, 2791366, P
Bryan Hudson, 2226888, OF|U
William Bergolla, 392291, 2B|U
Ariel Almonte, 26643934, OF|U
Carl Wise, 2734158, 3B|U
Jake Skole, 1757991, OF|U
Manuel Garcia, 2931946, C|U
Beau Amaral, 2044553, OF|U
Seaver Whalen, 2837674, 3B|U
Reece Hampton, 2932794, OF|U
Deybert Lozano, 2693482, OF|U
Cristian Alvarado, 2821192, P
Nolan Long, 3107155, P
Patrick Brady, 2120675, 2B|U
Jeremy de la Rosa, 3158359, OF|U
Corey Taylor, 2599643, P
Tyler Baker, 2228460, C|U
Yapson Gomez, 3103879, P
Stefan Sabol, 2223752, OF|U
Kaleb Ort, 2842935, P
Tanner Rahier, 2044527, SS|U
Keenyn Walker, 1947828, OF|U
Antoine Kelly, 2932846, P
Shawn Semple, 2837497, P
Santiago Florez, 2830233, P
Michael Berglund, 2932279, C|U
Victor Nova, 28840642, OF|U
Andres Chaparro, 2821977, 3B|U
Sammy Stafura, 29295910, SS|U
Drew Gray, 29075525, P
Michael Kennedy, 29295983, P
Luis Flores, 2114633, C|U
Tom Colletti, 2921619, P
Brendan Nail, 2876703, P
David Hamilton, 3158363, SS|U
Jake Johansen, 2066833, P
Ryan Rolison, 2942982, P
Edgar Navarro, 2930960, P
Eddy Diaz, 2859087, 2B|U
Eury Ramos, 2825282, P
Jorge Marcheco, 29321980, P
Adam Maier, 29063927, P
Logan Hofmann, 29092515, P
Logan Landon, 2227765, OF|U
Baron Radcliff, 2837367, OF|U
Jacob Heatherly, 2836975, P
Ryan Clark, 3094413, P
CJ Van Eyk, 2837626, P
Amado Nunez, 2507362, 2B|U
Cole Stapler, 2837553, P
Conrad Gregor, 2791373, 1B|U
Cole Anderson, 2734421, OF|U
Jared Kelley, 3168715, P
Spencer Nivens, 29321995, OF|U
John Kuchno, 2171825, P
Jimmy Govern, 29087924, 2B|U
Andrew Dalquist, 26615417, P
Bryce Montes de Oca, 2837253, P
Will Warren, 29075794, P
Junior Santos, 26615425, P
Irving Lopez, 2837141, 2B|U
Dario Gardea, 29084586, P
Denzer Guzman, 26643937, SS|U
Will Robertson, 28840659, OF|U
Wilfredo Lara, 29088539, SS|U
Richi Gonzalez, 28837563, OF|U
Ryan McCarty, 29088704, SS|U
Viandel Pena, 2931295, 2B|U
Will Roberts, 2121445, P
Darren Baker, 2836563, 2B|U
Blane Abeyta, 29087578, P
Lazaro Montes, 28839808, OF|U
Shawn Dubin, 2932704, P
Ricky Oropesa, 1954883, 1B|U
Todd Isaacs, 2759862, OF|U
Isaiah Drake, 29321923, OF|U
Andrew Hoffmann, 29077335, P
Jacob Zanon, 2788420, OF|U
Tyler Mapes, 2226389, P
Thomas Dillard, 3152044, C|U
Braiden Ward, 28837775, OF|U
Luis Santana, 2825773, 2B|U
Adam Law, 2171180, OF|U
Junior Sosa, 1959090, OF|U
Freddy Zamora, 26615350, SS|U
Julio Meza, 2829076, C|U
David Sosebee, 3096404, P
Micah Bello, 2931900, OF|U
Mitch Delfino, 2167290, 3B|U
Jared Mckenzie, 29077343, OF|U
Alex Phillips, 29087214, P
James Wood, 26911704, OF|U
Wen-Hui Pan, 29322003, P
Jacob Ehret, 2803766, P
Michael Freeman, 2228193, P
Victor Lizarraga, 26912474, P
Alec Keller, 2227138, OF|U
Jeremy Rodriguez, 29322011, SS|U
Ricardo Marcano, 2171423, OF|U
Preston Gainey, 2769303, P
Roemon Fields, 2171040, OF|U
Luis Garcia, 3108843, SS|U
Danyer Sanabria, 28847206, OF|U
Tyler Payne, 3103876, C|U
Trent Deveaux, 3077723, OF|U
Danny Black, 1960255, SS|U
Chris Harvey, 2731204, 1B|U
Collin Price, 29085773, C|U
Ryan Nagle, 2227895, OF|U
Trevor McDonald, 26615452, P
Hunter Owen, 29322002, P
Ulrich Bojarski, 3157913, OF|U
Petey Halpin, 26615370, OF|U
Endrys Briceno, 2117125, P
Tyler Osik, 2837312, 3B|U
David Calabrese, 26615371, OF|U
Nazzan Zanetello, 29295909, SS|U
Erik Rivera, 26615421, P
Ignacio Alvarez, 29085442, SS|U
Edgar Corcino, 1960242, 3B|U
James Pugliese, 2734419, P
Jose Gerardo, 29077645, OF|U
Wade Stauss, 29077091, C|U
Troy Sieber, 2921610, 1B|U
William Simoneit, 29086780, C|U
Brooks Kriske, 3107895, P
Connor Cooke, 29092531, P
Garrett Williams, 2910634, P
Grant Wolfram, 29329333, P
Garrett Weber, 2048269, SS|U
Eduardo Vera, 3075571, P
Stephen Jones, 28839251, P
Jared Dupere, 29090726, OF|U
Scott Gracey, 1961740, P
Darrell Thompson, 29091595, P
Hutton Moyer, 2804931, 2B|U
Brian Keller, 2915826, P
Dillon Head, 29153557, OF|U
Kurt Hoekstra, 3157178, P
Ryan Kelly, 2120205, P
Peter Van Gansen, 2226052, SS|U
Jose Mena, 2824358, C|U
Creed Willems, 29088707, C|U
Mark Washington, 2837660, P
Grant Zawadzki, 2921399, P
Shervyen Newton, 2824659, 1B|U
Andrew Wantz, 2933184, P
Jake Hirabayashi, 3158012, C|U
Andrew Schultz, 28840614, P
Nicholas Vizcaino, 2693481, 1B|U
Jake Gatewood, 2135271, 3B|U
Dan Black, 2119559, 1B|U
KD Kang, 1810684, OF|U
Michael Medina, 2171420, OF|U
Hemmanuel Rosario, 29087627, C|U
Jagger Haynes, 26615434, P
Norwith Gudino, 2823137, P
Nick Yorke, 26615327, 2B|U
Juan Flores, 29321928, C|U
Erick Mejia, 2171341, 3B|U
Michael Suchy, 2171250, OF|U
Jose Alberto Molina, 2226049, P
Brian Moran, 1812965, P
P.J. Conlon, 2599640, P
Jesus Bastidas, 2821449, SS|U
Jose Flores, 1787652, P
Ryan Hissey, 2823420, C|U
Hudson Head, 3165362, OF|U
Yeury Gervacio, 29085029, P
Parker Berberet, 1960275, C|U
Eddinson Paulino, 28840187, SS|U
Stephen Gaylor, 2803299, OF|U
Drew Mount, 3158015, OF|U
Austin Mason, 2921413, P
Ambioris Tavarez, 26913015, SS|U
Andrew Pintar, 29070454, OF|U
George Lombard, 29153558, SS|U
Nick Schulz, 2227498, OF|U
Nick Raquet, 2837373, P
Alberti Chavez, 2171850, 3B|U
Danny Lantigua, 2868319, OF|U
Kirby Bellow, 2921574, P
Sicnarf Loopstok, 2228481, C|U
Logan Taylor, 2837592, OF|U
Hunter Parsons, 29084246, P
Jamison Hill, 29084176, P
Peyton Remy, 2837383, P
Javier Atencio, 29077620, P
Kelly Secrest, 2825853, P
Quin Cotton, 26615384, OF|U
Jackson Chourio, 26643926, OF|U
Joey Pankake, 2170494, 2B|U
Joe Jackson, 2122085, C|U
Grant Hartwig, 29077613, P
Coby Mayo, 26615333, 3B|U
Erick Caripa, 29088926, OF|U
Chase Dollander, 29153547, P
Dominic Hamel, 26911799, P
Caleb Durbin, 28841190, SS|U
Wandisson Charles, 3157664, P
Brandon Trinkwon, 2171875, 3B|U
Bryce Teodosio, 28837791, OF|U
Luis Pino, 26913047, OF|U
Jaydenn Estanista, 29077622, P
Carson Tucker, 26615347, 2B|U
D.J. McCarty, 28846906, P
Sergio Morillo, 2862995, P
Tyler Durna, 2932711, 1B|U
Juan Pinto, 26912479, P
Raimon Gomez, 29321938, P
Erlin Cerda, 2801261, 3B|U
Michael Rucker, 2863866, P
Drew Vettleson, 1765822, OF|U
Trey Michalczewski, 2165921, 3B|U
Jairo Perez, 1961511, 3B|U
Grant Black, 29085020, P
Larry Ernesto, 26615387, OF|U
